ItemId,Code,ProductGroupId,ProductGroup,ProductType
233832,A2719P,163601,"Digital Signage, Video Wall Components",Hardware
233847,ABSEN-A2725,163601,"Digital Signage, Video Wall Components",Hardware
233862,AM6B-PLUS,163601,"Digital Signage, Video Wall Components",Hardware
233877,AO55H,163601,"Digital Signage, Video Wall Components",Hardware
233892,AURA-LIGHTBOX-PLAYER,163608,"Digital Signage, Video Wall Accessories",Hardware
233907,BMD-CONVMOF12G,163601,"Digital Signage, Video Wall Components",Hardware
233922,BMD-MULTIP6G/04,163601,"Digital Signage, Video Wall Components",Hardware
233937,BOXNUC8I7HNK3X,163601,"Digital Signage, Video Wall Components",Hardware
233952,BP240,163601,"Digital Signage, Video Wall Components",Hardware
233967,BXP-300,163601,"Digital Signage, Video Wall Components",Hardware
233982,DB10D,163601,"Digital Signage, Video Wall Components",Hardware
233997,DB48E,163601,"Digital Signage, Video Wall Components",Hardware
234012,EMB-4K-BRI,163601,"Digital Signage, Video Wall Components",Hardware
234027,EMB-4K-WIN,163601,"Digital Signage, Video Wall Components",Hardware
234042,EMB-HD-QUAD,163601,"Digital Signage, Video Wall Components",Hardware
234057,EMB-HD-UT8,163601,"Digital Signage, Video Wall Components",Hardware
234072,HG470EE,163601,"Digital Signage, Video Wall Components",Hardware
234087,HG55ET690U,163601,"Digital Signage, Video Wall Components",Hardware
234102,HG55ET690UBXXU,163601,"Digital Signage, Video Wall Components",Hardware
234117,HG65EJ690UB,163601,"Digital Signage, Video Wall Components",Hardware
234132,HG65EJ690YBXXU,163601,"Digital Signage, Video Wall Components",Hardware
234147,HMP300,163601,"Digital Signage, Video Wall Components",Hardware
234162,HW3-MP-GIADA-VM23,163601,"Digital Signage, Video Wall Components",Hardware
234177,HW-AIO156-L-WLD-A2-01,163601,"Digital Signage, Video Wall Components",Hardware
234192,HW-L-W-EU-A0-01,163601,"Digital Signage, Video Wall Components",Hardware
234207,HW-Q-W-EU-A0-01,163601,"Digital Signage, Video Wall Components",Hardware
234222,IDP-PL-001,163601,"Digital Signage, Video Wall Components",Hardware
234237,IDP-PL-002,163601,"Digital Signage, Video Wall Components",Hardware
234252,IDR-4,163608,"Digital Signage, Video Wall Accessories",Hardware
234267,IDR-400,163608,"Digital Signage, Video Wall Accessories",Hardware
234282,IDR4-LIGHTSENSOR,163601,"Digital Signage, Video Wall Components",Hardware
234297,IDR-600,163608,"Digital Signage, Video Wall Accessories",Hardware
234312,IDR-COMMANDSPLITTER,163601,"Digital Signage, Video Wall Components",Hardware
234327,IDR-LIGHTSENSOR,163608,"Digital Signage, Video Wall Accessories",Hardware
234342,IDS-PL03,163601,"Digital Signage, Video Wall Components",Hardware
234357,IDS-PL-DUAL,163601,"Digital Signage, Video Wall Components",Hardware
234372,IDS-PL-SSP,163601,"Digital Signage, Video Wall Components",Hardware
234387,IF015H,163601,"Digital Signage, Video Wall Components",Hardware
234402,"IIYAMA-32""",163601,"Digital Signage, Video Wall Components",Hardware
234417,"IIYAMA-43""",163601,"Digital Signage, Video Wall Components",Hardware
234432,"IIYAMA-50""",163601,"Digital Signage, Video Wall Components",Hardware
234447,"IIYAMA-55""",163601,"Digital Signage, Video Wall Components",Hardware
234462,IIYLCD6542UHSB3,163601,"Digital Signage, Video Wall Components",Hardware
234477,IIYLCD8642UHSB3,163601,"Digital Signage, Video Wall Components",Hardware
234492,L50HD7,163601,"Digital Signage, Video Wall Components",Hardware
234522,LF27T350FHRXEN,163601,"Digital Signage, Video Wall Components",Hardware
234537,LG32SM5J,163601,"Digital Signage, Video Wall Components",Hardware
234552,LG-32SM5KE-B,163601,"Digital Signage, Video Wall Components",Hardware
234567,LG49VL5G,163601,"Digital Signage, Video Wall Components",Hardware
234582,LG-55UL3J,163601,"Digital Signage, Video Wall Components",Hardware
234597,LG55USH7J,163601,"Digital Signage, Video Wall Components",Hardware
234612,LG-65UH5F,163601,"Digital Signage, Video Wall Components",Hardware
234627,LG65UL3J,163601,"Digital Signage, Video Wall Components",Hardware
234642,LG-88BH7D-B,163433,"LCD Screens, Monitors and TVs",Hardware
234657,LH32DBDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234672,LH32DCE2LGC,163601,"Digital Signage, Video Wall Components",Hardware
234687,LH32DMDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234702,LH32DMEPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234717,LH32PMFPBGC,163601,"Digital Signage, Video Wall Components",Hardware
234732,LH40DCEPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234747,LH40DMDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234762,LH40MEBPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234777,LH43PMFXTBC,163601,"Digital Signage, Video Wall Components",Hardware
234792,LH43QMBEPGCXEN,163601,"Digital Signage, Video Wall Components",Hardware
234807,LH43QMREBGCXEN,163601,"Digital Signage, Video Wall Components",Hardware
234822,LH46MEBPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234837,LH46OMNDPGB,163601,"Digital Signage, Video Wall Components",Hardware
234852,LH46UDCPLBB,163601,"Digital Signage, Video Wall Components",Hardware
234867,LH46UDEBLBB,163601,"Digital Signage, Video Wall Components",Hardware
234882,LH46UDEHLBB,163601,"Digital Signage, Video Wall Components",Hardware
234897,LH48DMDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234912,LH48DMEPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234927,LH55BEAHLGKXXU,163601,"Digital Signage, Video Wall Components",Hardware
234942,LH55DBEPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234957,LH55DMDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
234972,LH55OMNDPGB,163601,"Digital Signage, Video Wall Components",Hardware
234987,LH55PMFPBGC,163601,"Digital Signage, Video Wall Components",Hardware
235002,LH55QETELGCXGO,163601,"Digital Signage, Video Wall Components",Hardware
235017,LH55UECPLGC,163601,"Digital Signage, Video Wall Components",Hardware
235032,LH65DMDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
235047,LH65DMEPLGC,163601,"Digital Signage, Video Wall Components",Hardware
235062,LH65MDCPLGC,163601,"Digital Signage, Video Wall Components",Hardware
235077,LH65MEBN,163601,"Digital Signage, Video Wall Components",Hardware
235092,LH75DMDPLGC,163601,"Digital Signage, Video Wall Components",Hardware
235107,LH75DMEPLGC,163601,"Digital Signage, Video Wall Components",Hardware
235122,LH75OMREBGBX/EN,163601,"Digital Signage, Video Wall Components",Hardware
235137,LH75QMBEBGCXEN,163601,"Digital Signage, Video Wall Components",Hardware
235152,LS27A800UJ,163601,"Digital Signage, Video Wall Components",Hardware
235167,LS34J550WQUXEN,163601,"Digital Signage, Video Wall Components",Hardware
235182,MCTRL300,163601,"Digital Signage, Video Wall Components",Hardware
235212,N2_PLUS,163601,"Digital Signage, Video Wall Components",Hardware
235227,N3_PLUS,163601,"Digital Signage, Video Wall Components",Hardware
235242,N4_PLUS,163601,"Digital Signage, Video Wall Components",Hardware
235257,NUC11TNHI5,163601,"Digital Signage, Video Wall Components",Hardware
235272,NUC11TNHI7,163601,"Digital Signage, Video Wall Components",Hardware
235287,NUC11TNKI5,163601,"Digital Signage, Video Wall Components",Hardware
235302,NUC7I3BNK,163601,"Digital Signage, Video Wall Components",Hardware
235317,OF2385-WH25L2-00003,163601,"Digital Signage, Video Wall Components",Hardware
235332,OF2405-WH30C0,163601,"Digital Signage, Video Wall Components",Hardware
235347,OPS-P2-I5-OPS-PC,163601,"Digital Signage, Video Wall Components",Hardware
235362,OW47D,163601,"Digital Signage, Video Wall Components",Hardware
235377,OW55D,163601,"Digital Signage, Video Wall Components",Hardware
235392,PH49FP,163601,"Digital Signage, Video Wall Components",Hardware
235407,PHI28HFL2819D,163601,"Digital Signage, Video Wall Components",Hardware
235422,PHI43BDL3510Q,163601,"Digital Signage, Video Wall Components",Hardware
235437,PHI43BDL4510D,163601,"Digital Signage, Video Wall Components",Hardware
235452,PHI55BDL4550DD3,163601,"Digital Signage, Video Wall Components",Hardware
235467,PHILCDBDL8470QU,163601,"Digital Signage, Video Wall Components",Hardware
235482,POS10M,163601,"Digital Signage, Video Wall Components",Hardware
235497,PPHD5,163601,"Digital Signage, Video Wall Components",Hardware
235512,QM32F,163601,"Digital Signage, Video Wall Components",Hardware
235527,QM32R-A,163601,"Digital Signage, Video Wall Components",Hardware
235542,QM50R-B,163601,"Digital Signage, Video Wall Components",Hardware
235557,QM98R-TOUCH-OVERLAY,163608,"Digital Signage, Video Wall Accessories",Hardware
235572,QS1000B,163601,"Digital Signage, Video Wall Components",Hardware
235587,QSC1000C,163601,"Digital Signage, Video Wall Components",Hardware
235602,R8S-KT-107,163601,"Digital Signage, Video Wall Components",Hardware
235617,RUT-240,163601,"Digital Signage, Video Wall Components",Hardware
235632,SCA-HW-INT-4K,163601,"Digital Signage, Video Wall Components",Hardware
235647,SCA-HW-INT-DUAL-PLA,163601,"Digital Signage, Video Wall Components",Hardware
235662,SCA-HW-L-W-A0-01,163601,"Digital Signage, Video Wall Components",Hardware
235677,SCA-HW-SP-W-EUA0-01,163601,"Digital Signage, Video Wall Components",Hardware
235692,SCA-HW-S-W-EU-A2-03,163601,"Digital Signage, Video Wall Components",Hardware
235707,SCA-HW-S-W-EU-AO-02,163601,"Digital Signage, Video Wall Components",Hardware
235722,SCALA-MEDIA-PLAYER-Q,163601,"Digital Signage, Video Wall Components",Hardware
235737,SCA-LPST01-W-WLD-A0-01,163601,"Digital Signage, Video Wall Components",Hardware
235752,SCA-PAV02-W-EU-A0-01,163601,"Digital Signage, Video Wall Components",Hardware
235767,SCA-SL-PLA,163601,"Digital Signage, Video Wall Components",Hardware
235782,SCA-S-PLA,163601,"Digital Signage, Video Wall Components",Hardware
235797,SI-122-N,163601,"Digital Signage, Video Wall Components",Hardware
235812,SI-304,163601,"Digital Signage, Video Wall Components",Hardware
235827,SI-313-N,163601,"Digital Signage, Video Wall Components",Hardware
235842,SI-323-N,163601,"Digital Signage, Video Wall Components",Hardware
235857,SI-606S,163601,"Digital Signage, Video Wall Components",Hardware
235872,SI-60E-8H,163601,"Digital Signage, Video Wall Components",Hardware
235887,SI-626,163601,"Digital Signage, Video Wall Components",Hardware
235902,SI-64,163601,"Digital Signage, Video Wall Components",Hardware
235917,SI83,163601,"Digital Signage, Video Wall Components",Hardware
235932,SLD1768-E,163601,"Digital Signage, Video Wall Components",Hardware
235947,SLD1825-EE,163601,"Digital Signage, Video Wall Components",Hardware
235962,SLD2415-E,163601,"Digital Signage, Video Wall Components",Hardware
235977,SMVM46BU,163601,"Digital Signage, Video Wall Components",Hardware
235992,SNOVMCTRL4K,163601,"Digital Signage, Video Wall Components",Hardware
236007,SONYFW65BZ30J,163601,"Digital Signage, Video Wall Components",Hardware
236022,SSD3525-ANU-N01,163601,"Digital Signage, Video Wall Components",Hardware
236037,SSD3588-INB-J01,163601,"Digital Signage, Video Wall Components",Hardware
236052,SSD4887-BNB,163601,"Digital Signage, Video Wall Components",Hardware
236067,TAO43H,163601,"Digital Signage, Video Wall Components",Hardware
236082,UD55E-B,163601,"Digital Signage, Video Wall Components",Hardware
236097,ULTRAVISION-10W-APC-POE,163601,"Digital Signage, Video Wall Components",Hardware
236112,ULTRAVISION-10W-HD-BASET,163601,"Digital Signage, Video Wall Components",Hardware
236127,UT8,163601,"Digital Signage, Video Wall Components",Hardware
236142,VIA_PAD,163601,"Digital Signage, Video Wall Components",Hardware
236157,VM46T-U,163601,"Digital Signage, Video Wall Components",Hardware
236172,WP32A,163601,"Digital Signage, Video Wall Components",Hardware
236187,WP50,163601,"Digital Signage, Video Wall Components",Hardware
236202,WP50A,163601,"Digital Signage, Video Wall Components",Hardware
236217,X464UNV,163601,"Digital Signage, Video Wall Components",Hardware
236232,X841UHD,163601,"Digital Signage, Video Wall Components",Hardware
236247,193048P,163608,"Digital Signage, Video Wall Accessories",Hardware
236262,30801000000R00252,163608,"Digital Signage, Video Wall Accessories",Hardware
236277,30801L2S500R00001,163608,"Digital Signage, Video Wall Accessories",Hardware
236292,AC212-LAMP,163608,"Digital Signage, Video Wall Accessories",Hardware
236307,AD-RING-9-ADAPTORS,163608,"Digital Signage, Video Wall Accessories",Hardware
236322,AMX-PR-0402,163608,"Digital Signage, Video Wall Accessories",Hardware
236337,APPLECABLERING,163608,"Digital Signage, Video Wall Accessories",Hardware
236352,ASOKS01,163608,"Digital Signage, Video Wall Accessories",Hardware
236367,CP-AOCH/60,163608,"Digital Signage, Video Wall Accessories",Hardware
236382,EMB-HD-UT8-BRACKET,163608,"Digital Signage, Video Wall Accessories",Hardware
236397,EMB-HD-UT8-POE,163608,"Digital Signage, Video Wall Accessories",Hardware
236412,"FLIP255""",163608,"Digital Signage, Video Wall Accessories",Hardware
236427,HDBT-ARC100-R,163608,"Digital Signage, Video Wall Accessories",Hardware
236442,HDBT-ARC-70-SLIM-SET,163608,"Digital Signage, Video Wall Accessories",Hardware
236457,HW-AIO116-L-WLD-A2-01,163608,"Digital Signage, Video Wall Accessories",Hardware
236472,HW-CABLES,163608,"Digital Signage, Video Wall Accessories",Hardware
236487,IDS-PL03-BRACKET,163608,"Digital Signage, Video Wall Accessories",Hardware
236502,IDS-POE-PL03,163608,"Digital Signage, Video Wall Accessories",Hardware
236517,MX2-8X4-HDMI20-CA,163608,"Digital Signage, Video Wall Accessories",Hardware
236532,SCA-CP-BRACKET-W-EU-01,163608,"Digital Signage, Video Wall Accessories",Hardware
236547,SCA-SAAS-PLYSET_STOCK,163608,"Digital Signage, Video Wall Accessories",Hardware
236577,UCX-2X1-HC30,163608,"Digital Signage, Video Wall Accessories",Hardware
236592,XAOSUN-RIGHTANGLEHDMI2M,163608,"Digital Signage, Video Wall Accessories",Hardware
236607,777189-0220,163615,Speakers,Hardware
236622,913.0647.900-BLACK,163615,Speakers,Hardware
236637,CONTROL24C,163615,Speakers,Hardware
236652,CONTROL24CT,163615,Speakers,Hardware
236667,CONTROL26CT,163615,Speakers,Hardware
236682,CS_3T,163615,Speakers,Hardware
236697,HI500UX-MD,163615,Speakers,Hardware
236712,HZ500-LR,163615,Speakers,Hardware
236727,Q-SYS-NL-C4,163615,Speakers,Hardware
236742,SAROS_IC6T-W-T,163615,Speakers,Hardware
236757,SAROS_ICE6LPT-W-T,163615,Speakers,Hardware
236772,SAROS_SB-200-PB,163615,Speakers,Hardware
236787,SAROS-SB-200-P-B,163615,Speakers,Hardware
236802,SOLO-5,163615,Speakers,Hardware
236817,738678-0010,163622,Speaker Accessories,Hardware
236832,PD4T-B-T-EACH,163622,Speaker Accessories,Hardware
236847,SAROS_ICE6T-W-T,163622,Speaker Accessories,Hardware
236862,ASSI-SRV-CAT-A-3YR,163685,Support & Maintenance Contracts,Contract
236876,EMB-HOST,446042,"Software & Licensing (One-Time, Activation, Etc)",Software
236890,EMB-SUPPORT,163685,Support & Maintenance Contracts,Contract
236904,MA1,163685,Support & Maintenance Contracts,Contract
236918,MA3,163685,Support & Maintenance Contracts,Contract
236932,REFLEX-CISCO-SUPPORT,163685,Support & Maintenance Contracts,Contract
236946,2200-49700-025,163629,Video and Audio Conferencing,Hardware
236961,2215-69791-102,163629,Video and Audio Conferencing,Hardware
236976,7200-64250-101,163629,Video and Audio Conferencing,Hardware
236991,7200-84685-101,163629,Video and Audio Conferencing,Hardware
237006,960001237,163629,Video and Audio Conferencing,Hardware
237021,C-60,163629,Video and Audio Conferencing,Hardware
237036,CON-SSNT-CTSCAM60,163629,Video and Audio Conferencing,Hardware
237051,CON-SSSNT-CSKIPTOK,163629,Video and Audio Conferencing,Hardware
237066,CS-CAM-P60,163629,Video and Audio Conferencing,Hardware
237081,CS-KITP60-K9,163629,Video and Audio Conferencing,Hardware
237096,CS-KITPRO-K9,163629,Video and Audio Conferencing,Hardware
237111,CTS-MIC-TABL20,163629,Video and Audio Conferencing,Hardware
237126,CTS-SX20N-P4-K9,163629,Video and Audio Conferencing,Hardware
237141,CT-SX80-IPST60-K9,163629,Video and Audio Conferencing,Hardware
237156,EAGLEEYEIII,163629,Video and Audio Conferencing,Hardware
237171,HDX8000,163629,Video and Audio Conferencing,Hardware
237186,MVC400-C2-000,163629,Video and Audio Conferencing,Hardware
237201,MVC640-C2-510,163629,Video and Audio Conferencing,Hardware
237216,MX300-G2,163629,Video and Audio Conferencing,Hardware
237231,PRECISION60,163629,Video and Audio Conferencing,Hardware
237246,TAPMSTLARGE,163629,Video and Audio Conferencing,Hardware
237261,TAPMUPMSTINT,163629,Video and Audio Conferencing,Hardware
237276,TAPRBGUNIAPP,163629,Video and Audio Conferencing,Hardware
237291,TEAMS-LOGNUC,163629,Video and Audio Conferencing,Hardware
237306,WPP,163629,Video and Audio Conferencing,Hardware
237321,X30,163629,Video and Audio Conferencing,Hardware
237336,AV16044,163636,Video and Audio Conferencing Accessories,Hardware
237351,AV18619,163636,Video and Audio Conferencing Accessories,Hardware
237366,CAB-MIC-EXT-J,163636,Video and Audio Conferencing Accessories,Hardware
237381,JABRA-PANACAST-50-REMOTE-PUCK,163636,Video and Audio Conferencing Accessories,Hardware
237396,JABRA-PANACAST-50-USB-5M,163636,Video and Audio Conferencing Accessories,Hardware
237411,PWR0004A-C5,163636,Video and Audio Conferencing Accessories,Hardware
237426,PWR0004B-C5,163636,Video and Audio Conferencing Accessories,Hardware
237441,SF100D-16P,163636,Video and Audio Conferencing Accessories,Hardware
237456,SG350-10MP,163636,Video and Audio Conferencing Accessories,Hardware
237471,WS-C2960X-24PSQ-L,163636,Video and Audio Conferencing Accessories,Hardware
237486,102025,163643,Visualisers,Hardware
237501,860-00126,163657,Warranties,Warranty
237515,994-000125,163657,Warranties,Warranty
237529,MISUPPORT2YEAR,163657,Warranties,Warranty
